seed,query_id,query,method,candidate_pool_size,runtime_ms,rel_at_5,best_relevance,balance,diversity,unique_at_5,hypervolume_proxy,ndcg_at_5,mean_semantic_score,mean_band_gap_score,mean_density_score,mean_porosity_score,mean_stability_score,missing_band_gap_top5,catalog_coverage,top_k_stability_vs_pool100,retrieval_time_ms,reranking_time_ms,total_runtime_ms
51,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,50,78.51087500000631,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.0209541588865916,1.0,0.0192232620764162,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,78.51087500000631,78.51087500000631
51,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,100,84.50287499999831,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.0209541588865916,1.0,0.0192232620764162,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,84.50287499999831,84.50287499999831
51,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,200,100.89095800000791,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.0209541588865916,1.0,0.0192232620764162,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,100.89095800000791,100.89095800000791
42,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,50,75.77408299999888,0.897905,0.897905,0.8484455543377234,0.01955825978191385,1.0,0.017561459249479355,1.0,0.65,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,75.77408299999888,75.77408299999888
42,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,100,82.8019169999834,0.897905,0.897905,0.8484455543377234,0.01955825978191385,1.0,0.017561459249479355,1.0,0.65,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,82.8019169999834,82.8019169999834
42,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,200,100.77150000000756,0.897905,0.897905,0.8484455543377234,0.01955825978191385,1.0,0.017561459249479355,1.0,0.65,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,100.77150000000756,100.77150000000756
43,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,50,80.58595800000035,0.897905,0.897905,0.8484455543377234,0.019759415127024258,1.0,0.017742077639630715,1.0,0.65,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,80.58595800000035,80.58595800000035
43,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,100,82.33554099999196,0.897905,0.897905,0.8484455543377234,0.019759415127024258,1.0,0.017742077639630715,1.0,0.65,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,82.33554099999196,82.33554099999196
43,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,200,94.97475000000577,0.897905,0.897905,0.8484455543377234,0.019759415127024258,1.0,0.017742077639630715,1.0,0.65,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,94.97475000000577,94.97475000000577
44,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,50,79.79520800000728,0.897905,0.897905,0.8484455543377234,0.019313080599108072,1.0,0.01734131163534213,1.0,0.65,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,79.79520800000728,79.79520800000728
