record_type,seed,query_id,query,method,candidate_pool_size,runtime_ms,rel_at_5,best_relevance,balance,diversity,hypervolume_proxy,ndcg_at_5,mean_semantic_score,mean_band_gap_score,mean_density_score,mean_porosity_score,mean_stability_score,coverage,missing_band_gap_top5,unique_top_k_candidates,candidate_coverage,top_k_stability,retrieval_time_ms,reranking_time_ms,total_runtime_ms
candidate_pool_sensitivity,49,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,50,83.70241599999417,0.9173958948894889,0.9173958948894889,0.8824677988886833,0.0,0.0,1.0,0.728571,1.0,1.0,0.0,1.0,1.0,0,5,0.002454349106616925,,0.0,83.70241599999417,83.70241599999417
candidate_pool_sensitivity,49,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,100,90.66920800000844,0.9173958948894889,0.9173958948894889,0.8824677988886833,0.0,0.0,1.0,0.728571,1.0,1.0,0.0,1.0,1.0,0,5,0.00490869821323385,,0.0,90.66920800000844,90.66920800000844
candidate_pool_sensitivity,49,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,200,114.28183300000683,0.9173958948894889,0.9173958948894889,0.8824677988886833,0.0,0.0,1.0,0.728571,1.0,1.0,0.0,1.0,1.0,0,5,0.0098173964264677,,0.0,114.28183300000683,114.28183300000683
candidate_pool_sensitivity,50,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,50,87.85204199999441,0.9173958948894889,0.9173958948894889,0.8824677988886833,0.0,0.0,1.0,0.728571,1.0,1.0,0.0,1.0,1.0,0,5,0.002454349106616925,,0.0,87.85204199999441,87.85204199999441
candidate_pool_sensitivity,50,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,100,90.55712500000368,0.9173958948894889,0.9173958948894889,0.8824677988886833,0.0,0.0,1.0,0.728571,1.0,1.0,0.0,1.0,1.0,0,5,0.00490869821323385,,0.0,90.55712500000368,90.55712500000368
candidate_pool_sensitivity,50,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,200,105.57241600000111,0.9173958948894889,0.9173958948894889,0.8824677988886833,0.0,0.0,1.0,0.728571,1.0,1.0,0.0,1.0,1.0,0,5,0.0098173964264677,,0.0,105.57241600000111,105.57241600000111
candidate_pool_sensitivity,51,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,50,84.50933300001395,0.9173958948894889,0.9173958948894889,0.8824677988886833,0.0,0.0,1.0,0.728571,1.0,1.0,0.0,1.0,1.0,0,5,0.002454349106616925,,0.0,84.50933300001395,84.50933300001395
candidate_pool_sensitivity,51,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,100,91.0463329999942,0.9173958948894889,0.9173958948894889,0.8824677988886833,0.0,0.0,1.0,0.728571,1.0,1.0,0.0,1.0,1.0,0,5,0.00490869821323385,,0.0,91.0463329999942,91.0463329999942
candidate_pool_sensitivity,51,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,200,110.65820900000745,0.9173958948894889,0.9173958948894889,0.8824677988886833,0.0,0.0,1.0,0.728571,1.0,1.0,0.0,1.0,1.0,0,5,0.0098173964264677,,0.0,110.65820900000745,110.65820900000745
candidate_pool_sensitivity,42,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,50,87.5551249999944,0.897905,0.897905,0.8484455347061157,0.0,0.0,1.0,0.65,1.0,1.0,0.0,1.0,1.0,0,5,0.002454349106616925,,0.0,87.5551249999944,87.5551249999944
candidate_pool_sensitivity,42,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,100,94.11037499999964,0.897905,0.897905,0.8484455347061157,0.0,0.0,1.0,0.65,1.0,1.0,0.0,1.0,1.0,0,5,0.00490869821323385,,0.0,94.11037499999964,94.11037499999964
candidate_pool_sensitivity,42,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,200,108.67637500000171,0.897905,0.897905,0.8484455347061157,0.0,0.0,1.0,0.65,1.0,1.0,0.0,1.0,1.0,0,5,0.0098173964264677,,0.0,108.67637500000171,108.67637500000171
candidate_pool_sensitivity,43,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,50,89.11091699999929,0.897905,0.897905,0.8484455347061157,0.0,0.0,1.0,0.65,1.0,1.0,0.0,1.0,1.0,0,5,0.002454349106616925,,0.0,89.11091699999929,89.11091699999929
candidate_pool_sensitivity,43,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,100,96.66866599999935,0.897905,0.897905,0.8484455347061157,0.0,0.0,1.0,0.65,1.0,1.0,0.0,1.0,1.0,0,5,0.00490869821323385,,0.0,96.66866599999935,96.66866599999935
candidate_pool_sensitivity,43,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,200,112.6637089999889,0.897905,0.897905,0.8484455347061157,0.0,0.0,1.0,0.65,1.0,1.0,0.0,1.0,1.0,0,5,0.0098173964264677,,0.0,112.6637089999889,112.6637089999889
candidate_pool_sensitivity,44,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,50,85.38416700000084,0.897905,0.897905,0.8484455347061157,0.0,0.0,1.0,0.65,1.0,1.0,0.0,1.0,1.0,0,5,0.002454349106616925,,0.0,85.38416700000084,85.38416700000084
candidate_pool_sensitivity,44,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,100,93.0264580000113,0.897905,0.897905,0.8484455347061157,0.0,0.0,1.0,0.65,1.0,1.0,0.0,1.0,1.0,0,5,0.00490869821323385,,0.0,93.0264580000113,93.0264580000113
candidate_pool_sensitivity,44,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,200,108.04079099999342,0.897905,0.897905,0.8484455347061157,0.0,0.0,1.0,0.65,1.0,1.0,0.0,1.0,1.0,0,5,0.0098173964264677,,0.0,108.04079099999342,108.04079099999342
candidate_pool_sensitivity,45,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,50,86.53074999999433,0.897905,0.897905,0.8484455347061157,0.0,0.0,1.0,0.65,1.0,1.0,0.0,1.0,1.0,0,5,0.002454349106616925,,0.0,86.53074999999433,86.53074999999433
candidate_pool_sensitivity,45,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,100,94.91220799999667,0.897905,0.897905,0.8484455347061157,0.0,0.0,1.0,0.65,1.0,1.0,0.0,1.0,1.0,0,5,0.00490869821323385,,0.0,94.91220799999667,94.91220799999667
candidate_pool_sensitivity,45,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,200,107.54495899999483,0.897905,0.897905,0.8484455347061157,0.0,0.0,1.0,0.65,1.0,1.0,0.0,1.0,1.0,0,5,0.0098173964264677,,0.0,107.54495899999483,107.54495899999483
candidate_pool_sensitivity,46,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,50,85.85991600000398,0.897905,0.897905,0.8484455347061157,0.0,0.0,1.0,0.65,1.0,1.0,0.0,1.0,1.0,0,5,0.002454349106616925,,0.0,85.85991600000398,85.85991600000398
candidate_pool_sensitivity,46,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,100,94.18204199999991,0.897905,0.897905,0.8484455347061157,0.0,0.0,1.0,0.65,1.0,1.0,0.0,1.0,1.0,0,5,0.00490869821323385,,0.0,94.18204199999991,94.18204199999991
candidate_pool_sensitivity,46,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,200,114.9910829999925,0.897905,0.897905,0.8484455347061157,0.0,0.0,1.0,0.65,1.0,1.0,0.0,1.0,1.0,0,5,0.0098173964264677,,0.0,114.9910829999925,114.9910829999925
candidate_pool_sensitivity,47,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,50,88.3043329999964,0.897905,0.897905,0.8484455347061157,0.0,0.0,1.0,0.65,1.0,1.0,0.0,1.0,1.0,0,5,0.002454349106616925,,0.0,88.3043329999964,88.3043329999964
candidate_pool_sensitivity,47,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,100,96.1355000000026,0.897905,0.897905,0.8484455347061157,0.0,0.0,1.0,0.65,1.0,1.0,0.0,1.0,1.0,0,5,0.00490869821323385,,0.0,96.1355000000026,96.1355000000026
candidate_pool_sensitivity,47,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,200,112.57066599999632,0.897905,0.897905,0.8484455347061157,0.0,0.0,1.0,0.65,1.0,1.0,0.0,1.0,1.0,0,5,0.0098173964264677,,0.0,112.57066599999632,112.57066599999632
candidate_pool_sensitivity,48,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,50,113.93858399999601,0.897905,0.897905,0.8484455347061157,0.0,0.0,1.0,0.65,1.0,1.0,0.0,1.0,1.0,0,5,0.002454349106616925,,0.0,113.93858399999601,113.93858399999601
candidate_pool_sensitivity,48,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,100,97.08304200000839,0.897905,0.897905,0.8484455347061157,0.0,0.0,1.0,0.65,1.0,1.0,0.0,1.0,1.0,0,5,0.00490869821323385,,0.0,97.08304200000839,97.08304200000839
candidate_pool_sensitivity,48,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,200,113.06804200000897,0.897905,0.897905,0.8484455347061157,0.0,0.0,1.0,0.65,1.0,1.0,0.0,1.0,1.0,0,5,0.0098173964264677,,0.0,113.06804200000897,113.06804200000897
candidate_pool_sensitivity,49,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,50,85.60783400000105,0.897905,0.897905,0.8484455347061157,0.0,0.0,1.0,0.65,1.0,1.0,0.0,1.0,1.0,0,5,0.002454349106616925,,0.0,85.60783400000105,85.60783400000105
candidate_pool_sensitivity,49,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,100,92.3447499999952,0.897905,0.897905,0.8484455347061157,0.0,0.0,1.0,0.65,1.0,1.0,0.0,1.0,1.0,0,5,0.00490869821323385,,0.0,92.3447499999952,92.3447499999952
candidate_pool_sensitivity,49,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,200,110.19262499999627,0.897905,0.897905,0.8484455347061157,0.0,0.0,1.0,0.65,1.0,1.0,0.0,1.0,1.0,0,5,0.0098173964264677,,0.0,110.19262499999627,110.19262499999627
candidate_pool_sensitivity,50,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,50,86.51700000000062,0.897905,0.897905,0.8484455347061157,0.0,0.0,1.0,0.65,1.0,1.0,0.0,1.0,1.0,0,5,0.002454349106616925,,0.0,86.51700000000062,86.51700000000062
candidate_pool_sensitivity,50,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,100,93.33875000000091,0.897905,0.897905,0.8484455347061157,0.0,0.0,1.0,0.65,1.0,1.0,0.0,1.0,1.0,0,5,0.00490869821323385,,0.0,93.33875000000091,93.33875000000091
candidate_pool_sensitivity,50,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,200,107.5509160000081,0.897905,0.897905,0.8484455347061157,0.0,0.0,1.0,0.65,1.0,1.0,0.0,1.0,1.0,0,5,0.0098173964264677,,0.0,107.5509160000081,107.5509160000081
candidate_pool_sensitivity,51,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,50,86.98779100001275,0.897905,0.897905,0.8484455347061157,0.0,0.0,1.0,0.65,1.0,1.0,0.0,1.0,1.0,0,5,0.002454349106616925,,0.0,86.98779100001275,86.98779100001275
candidate_pool_sensitivity,51,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,100,94.52433399999904,0.897905,0.897905,0.8484455347061157,0.0,0.0,1.0,0.65,1.0,1.0,0.0,1.0,1.0,0,5,0.00490869821323385,,0.0,94.52433399999904,94.52433399999904
candidate_pool_sensitivity,51,q4_balanced_discovery,balanced stable MOF candidates for general materials discovery,LEA,200,109.20575000000099,0.897905,0.897905,0.8484455347061157,0.0,0.0,1.0,0.65,1.0,1.0,0.0,1.0,1.0,0,5,0.0098173964264677,,0.0,109.20575000000099,109.20575000000099
candidate_pool_sensitivity,42,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA,50,84.56245899999715,0.78925,0.78925,0.7930768579244614,0.0,0.0,1.0,0.755,0.5,1.0,0.0,1.0,1.0,0,5,0.002454349106616925,,0.0,84.56245899999715,84.56245899999715
candidate_pool_sensitivity,42,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA,100,91.74662499999897,0.78925,0.78925,0.7930768579244614,0.0,0.0,1.0,0.755,0.5,1.0,0.0,1.0,1.0,0,5,0.00490869821323385,,0.0,91.74662499999897,91.74662499999897
candidate_pool_sensitivity,42,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA,200,111.64374999999893,0.78925,0.78925,0.7930768579244614,0.0,0.0,1.0,0.755,0.5,1.0,0.0,1.0,1.0,0,5,0.0098173964264677,,0.0,111.64374999999893,111.64374999999893
candidate_pool_sensitivity,43,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA,50,87.81425000000809,0.78925,0.78925,0.7930768579244614,0.0,0.0,1.0,0.755,0.5,1.0,0.0,1.0,1.0,0,5,0.002454349106616925,,0.0,87.81425000000809,87.81425000000809
candidate_pool_sensitivity,43,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA,100,92.80862500000353,0.78925,0.78925,0.7930768579244614,0.0,0.0,1.0,0.755,0.5,1.0,0.0,1.0,1.0,0,5,0.00490869821323385,,0.0,92.80862500000353,92.80862500000353
candidate_pool_sensitivity,43,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA,200,107.89583300000061,0.78925,0.78925,0.7930768579244614,0.0,0.0,1.0,0.755,0.5,1.0,0.0,1.0,1.0,0,5,0.0098173964264677,,0.0,107.89583300000061,107.89583300000061
candidate_pool_sensitivity,44,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA,50,96.45737499999996,0.78925,0.78925,0.7930768579244614,0.0,0.0,1.0,0.755,0.5,1.0,0.0,1.0,1.0,0,5,0.002454349106616925,,0.0,96.45737499999996,96.45737499999996
candidate_pool_sensitivity,44,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA,100,97.28670799999861,0.78925,0.78925,0.7930768579244614,0.0,0.0,1.0,0.755,0.5,1.0,0.0,1.0,1.0,0,5,0.00490869821323385,,0.0,97.28670799999861,97.28670799999861
candidate_pool_sensitivity,44,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA,200,109.39424999999403,0.78925,0.78925,0.7930768579244614,0.0,0.0,1.0,0.755,0.5,1.0,0.0,1.0,1.0,0,5,0.0098173964264677,,0.0,109.39424999999403,109.39424999999403
candidate_pool_sensitivity,45,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA,50,87.48975000000314,0.78925,0.78925,0.7930768579244614,0.0,0.0,1.0,0.755,0.5,1.0,0.0,1.0,1.0,0,5,0.002454349106616925,,0.0,87.48975000000314,87.48975000000314
candidate_pool_sensitivity,45,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA,100,93.33825000000218,0.78925,0.78925,0.7930768579244614,0.0,0.0,1.0,0.755,0.5,1.0,0.0,1.0,1.0,0,5,0.00490869821323385,,0.0,93.33825000000218,93.33825000000218
candidate_pool_sensitivity,45,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA,200,110.57270800000651,0.78925,0.78925,0.7930768579244614,0.0,0.0,1.0,0.755,0.5,1.0,0.0,1.0,1.0,0,5,0.0098173964264677,,0.0,110.57270800000651,110.57270800000651
candidate_pool_sensitivity,46,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA,50,83.86233299999901,0.78925,0.78925,0.7930768579244614,0.0,0.0,1.0,0.755,0.5,1.0,0.0,1.0,1.0,0,5,0.002454349106616925,,0.0,83.86233299999901,83.86233299999901
candidate_pool_sensitivity,46,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA,100,91.15841600001318,0.78925,0.78925,0.7930768579244614,0.0,0.0,1.0,0.755,0.5,1.0,0.0,1.0,1.0,0,5,0.00490869821323385,,0.0,91.15841600001318,91.15841600001318
candidate_pool_sensitivity,46,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA,200,106.24450000000252,0.78925,0.78925,0.7930768579244614,0.0,0.0,1.0,0.755,0.5,1.0,0.0,1.0,1.0,0,5,0.0098173964264677,,0.0,106.24450000000252,106.24450000000252
candidate_pool_sensitivity,47,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA,50,87.38741700000219,0.78925,0.78925,0.7930768579244614,0.0,0.0,1.0,0.755,0.5,1.0,0.0,1.0,1.0,0,5,0.002454349106616925,,0.0,87.38741700000219,87.38741700000219
candidate_pool_sensitivity,47,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA,100,99.49687499999982,0.78925,0.78925,0.7930768579244614,0.0,0.0,1.0,0.755,0.5,1.0,0.0,1.0,1.0,0,5,0.00490869821323385,,0.0,99.49687499999982,99.49687499999982
candidate_pool_sensitivity,47,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA,200,113.3762919999981,0.78925,0.78925,0.7930768579244614,0.0,0.0,1.0,0.755,0.5,1.0,0.0,1.0,1.0,0,5,0.0098173964264677,,0.0,113.3762919999981,113.3762919999981
candidate_pool_sensitivity,48,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA,50,88.14258300000688,0.78925,0.78925,0.7930768579244614,0.0,0.0,1.0,0.755,0.5,1.0,0.0,1.0,1.0,0,5,0.002454349106616925,,0.0,88.14258300000688,88.14258300000688
candidate_pool_sensitivity,48,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA,100,96.05016699998714,0.78925,0.78925,0.7930768579244614,0.0,0.0,1.0,0.755,0.5,1.0,0.0,1.0,1.0,0,5,0.00490869821323385,,0.0,96.05016699998714,96.05016699998714
candidate_pool_sensitivity,48,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA,200,112.1559169999955,0.78925,0.78925,0.7930768579244614,0.0,0.0,1.0,0.755,0.5,1.0,0.0,1.0,1.0,0,5,0.0098173964264677,,0.0,112.1559169999955,112.1559169999955
candidate_pool_sensitivity,49,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA,50,86.38254199999551,0.78925,0.78925,0.7930768579244614,0.0,0.0,1.0,0.755,0.5,1.0,0.0,1.0,1.0,0,5,0.002454349106616925,,0.0,86.38254199999551,86.38254199999551
candidate_pool_sensitivity,49,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA,100,95.46137499998508,0.78925,0.78925,0.7930768579244614,0.0,0.0,1.0,0.755,0.5,1.0,0.0,1.0,1.0,0,5,0.00490869821323385,,0.0,95.46137499998508,95.46137499998508
candidate_pool_sensitivity,49,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA,200,110.54691699999353,0.78925,0.78925,0.7930768579244614,0.0,0.0,1.0,0.755,0.5,1.0,0.0,1.0,1.0,0,5,0.0098173964264677,,0.0,110.54691699999353,110.54691699999353
candidate_pool_sensitivity,50,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA,50,86.73254199999292,0.78925,0.78925,0.7930768579244614,0.0,0.0,1.0,0.755,0.5,1.0,0.0,1.0,1.0,0,5,0.002454349106616925,,0.0,86.73254199999292,86.73254199999292
candidate_pool_sensitivity,50,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA,100,93.30287500000622,0.78925,0.78925,0.7930768579244614,0.0,0.0,1.0,0.755,0.5,1.0,0.0,1.0,1.0,0,5,0.00490869821323385,,0.0,93.30287500000622,93.30287500000622
candidate_pool_sensitivity,50,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA,200,109.48025000001849,0.78925,0.78925,0.7930768579244614,0.0,0.0,1.0,0.755,0.5,1.0,0.0,1.0,1.0,0,5,0.0098173964264677,,0.0,109.48025000001849,109.48025000001849
candidate_pool_sensitivity,51,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA,50,108.77874999999904,0.78925,0.78925,0.7930768579244614,0.0,0.0,1.0,0.755,0.5,1.0,0.0,1.0,1.0,0,5,0.002454349106616925,,0.0,108.77874999999904,108.77874999999904
candidate_pool_sensitivity,51,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA,100,95.95270799999867,0.78925,0.78925,0.7930768579244614,0.0,0.0,1.0,0.755,0.5,1.0,0.0,1.0,1.0,0,5,0.00490869821323385,,0.0,95.95270799999867,95.95270799999867
candidate_pool_sensitivity,51,q5_insulating_frameworks,wide band gap insulating MOFs with low density,LEA,200,113.0368749999775,0.78925,0.78925,0.7930768579244614,0.0,0.0,1.0,0.755,0.5,1.0,0.0,1.0,1.0,0,5,0.0098173964264677,,0.0,113.0368749999775,113.0368749999775
