query_id,query,method,metric,mean,sd,min,max,n
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA no self-cleaning,diversity,0.0,0.0,0.0,0.0,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA no self-cleaning,runtime_ms,94.6976374000009,6.82540532670084,90.36345800000589,113.28100000000063,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,MMR,rel_at_5,0.8751665499999998,0.0,0.8751665499999998,0.8751665499999998,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,MMR,ndcg_at_5,1.0,0.0,1.0,1.0,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,MMR,diversity,0.0,0.0,0.0,0.0,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,MMR,runtime_ms,1693.2703456999996,46.028740161935616,1646.409540999997,1803.1952500000016,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,ParetoCrowding,rel_at_5,0.8751665499999998,0.0,0.8751665499999998,0.8751665499999998,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,ParetoCrowding,ndcg_at_5,1.0,0.0,1.0,1.0,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,ParetoCrowding,diversity,0.0,0.0,0.0,0.0,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,ParetoCrowding,runtime_ms,191.7109957000008,11.35080970602695,184.58474999999908,221.88587499999812,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,Random,rel_at_5,0.7623665500000001,0.011593101396951562,0.75516655,0.77916655,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,Random,ndcg_at_5,0.8328746684847955,0.014029604605373449,0.8245146071997896,0.862066070920578,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,Random,diversity,0.025455844402313233,0.04098780351403317,0.0,0.08485281467437744,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,Random,runtime_ms,0.04634570000092708,0.003663558652636965,0.042000000000541604,0.05412499999835063,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,SemanticOnly,rel_at_5,0.75516655,0.0,0.75516655,0.75516655,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,SemanticOnly,ndcg_at_5,0.8245146071997895,1.1702778228589004e-16,0.8245146071997896,0.8245146071997896,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,SemanticOnly,diversity,0.0,0.0,0.0,0.0,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,SemanticOnly,runtime_ms,0.05272069999975315,0.009106652612277671,0.04574999999817919,0.07312500000011823,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,TOPSIS,rel_at_5,0.8751665499999998,0.0,0.8751665499999998,0.8751665499999998,10
